id,fuente,localidad,tipo,length_m,area_ha,folder_path
NORM-PRC-infraestructura_sanitaria-general-02027,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02028,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02029,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02030,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02031,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02032,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02033,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02034,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02035,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02036,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02037,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02038,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02039,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02040,PRC_LA_HIGUERA,general,infraestructura_sanitaria,2.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02041,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02042,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02043,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02044,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02045,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02046,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02047,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02048,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02049,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02050,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02051,PRC_LA_HIGUERA,general,infraestructura_sanitaria,4.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02052,PRC_LA_HIGUERA,general,infraestructura_sanitaria,5.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02053,PRC_LA_HIGUERA,general,infraestructura_sanitaria,3.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02054,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02055,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02056,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02057,PRC_LA_HIGUERA,general,infraestructura_sanitaria,5.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02058,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02059,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02060,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02061,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02062,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02063,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02064,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02065,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02066,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02067,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02068,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02069,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02070,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02071,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02072,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02073,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02074,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02075,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02076,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02077,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02078,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02079,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02080,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02081,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02082,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02083,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02084,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02085,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02086,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02087,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02088,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02089,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02090,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02091,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02092,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02093,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02094,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02095,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02096,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02097,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02098,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02099,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02100,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02101,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02102,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02103,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02104,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02105,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02106,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02107,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02108,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02109,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02110,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02111,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02112,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02113,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02114,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02115,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02116,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02117,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02118,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02119,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02120,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02121,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02122,PRC_LA_HIGUERA,general,infraestructura_sanitaria,2.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02123,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02124,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02125,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02126,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02127,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02128,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02129,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02130,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02131,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02132,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02133,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02134,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02135,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02136,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02137,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02138,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02139,PRC_LA_HIGUERA,general,infraestructura_sanitaria,2.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02140,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02141,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02142,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02143,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02144,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02145,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02146,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02147,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02148,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02149,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02150,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02151,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02152,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02153,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02154,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02155,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02156,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02157,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02158,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02159,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02160,PRC_LA_HIGUERA,general,infraestructura_sanitaria,6.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02161,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02162,PRC_LA_HIGUERA,general,infraestructura_sanitaria,0.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02163,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02164,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02165,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02166,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02167,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02168,PRC_LA_HIGUERA,general,infraestructura_sanitaria,18.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02169,PRC_LA_HIGUERA,general,infraestructura_sanitaria,19.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02170,PRC_LA_HIGUERA,general,infraestructura_sanitaria,22.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02171,PRC_LA_HIGUERA,general,infraestructura_sanitaria,2.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02172,PRC_LA_HIGUERA,general,infraestructura_sanitaria,4.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02173,PRC_LA_HIGUERA,general,infraestructura_sanitaria,5.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02174,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02175,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02176,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02177,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02178,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
NORM-PRC-infraestructura_sanitaria-general-02179,PRC_LA_HIGUERA,general,infraestructura_sanitaria,1.0,,PRC_LA_HIGUERA / Trapiche / Planta_Tratamiento_T
