id,fuente,localidad,tipo_restriccion,area_ha,length_m,bbox
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06189,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.58,,"[-71.01533395429755, -29.64345603677097, -71.01295035123657, -29.64264980839606]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06190,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.91,,"[-70.9309068160429, -29.64522216921667, -70.92881068545388, -29.64391490125734]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06191,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,11.06,,"[-71.17300134946198, -29.64665349744707, -71.16963098219207, -29.63991635040079]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06192,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,13.65,,"[-70.77422628059551, -29.65027119730405, -70.7676843386571, -29.64584359505045]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06193,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,9.73,,"[-71.1853804905557, -29.64237167476483, -71.18005771549088, -29.63944177014798]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06194,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,14.39,,"[-71.15922100302352, -29.64586723844568, -71.15453104844828, -29.63989446759765]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06195,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,9.07,,"[-71.00643540798534, -29.64489872369398, -71.00074542556115, -29.64231958111284]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06196,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.41,,"[-70.72751779498674, -29.64775079179101, -70.72630616529219, -29.64618840654041]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06197,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,6.24,,"[-71.14554099321921, -29.641924456945, -71.1401790848697, -29.63981809632598]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06198,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,18.55,,"[-71.08731704699136, -29.64601245070756, -71.08138186672339, -29.64074834865712]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06199,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,3.33,,"[-70.80631765390389, -29.64673317648172, -70.80333025820224, -29.64462286655037]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06200,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.25,,"[-70.94217019073321, -29.64374995014774, -70.94068360671255, -29.64243392771088]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06201,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.25,,"[-70.75365873688108, -29.6455890648278, -70.75305502146591, -29.64506563562753]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06202,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,2.16,,"[-71.19399547424273, -29.64008830261569, -71.18978884632168, -29.63805017481961]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06203,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.75,,"[-71.15739861293416, -29.63939443726876, -71.15530668936563, -29.63834602408491]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06204,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,10.15,,"[-70.92996528805068, -29.64763745835928, -70.923800650195, -29.64183279253984]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06205,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,11.89,,"[-71.15204230302626, -29.6428910133462, -71.14674110562366, -29.63815878938998]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06206,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.5,,"[-70.71558346671728, -29.64556743566475, -70.71497553280517, -29.64452457425826]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06207,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.33,,"[-71.13121711081124, -29.6384996935002, -71.13061163536364, -29.6379707560054]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06208,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.33,,"[-71.14815578519169, -29.63822627548836, -71.14755574522975, -29.63743758046374]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06209,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,5.66,,"[-70.98942738140586, -29.64175967886288, -70.98553693848928, -29.63991938774178]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06210,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.5,,"[-70.96027618682606, -29.64113689801012, -70.95966647747557, -29.64034895285546]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06211,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.83,,"[-70.92340948310255, -29.64273720962557, -70.92134306710619, -29.64088896327021]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06212,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,16.64,,"[-70.75815518983433, -29.64893824558032, -70.75361821059431, -29.64296010467628]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06213,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,18.05,,"[-70.81023898471894, -29.65031284494704, -70.8060388553834, -29.64198086907414]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06214,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.5,,"[-70.74261177610472, -29.6434080744667, -70.74112502238982, -29.64286903995613]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06215,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,4.16,,"[-71.08692331258206, -29.6399926517466, -71.08393446974948, -29.63764133710071]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06216,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.16,,"[-70.94509341537257, -29.64034309237086, -70.94300227896353, -29.63979313264495]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06217,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,4.33,,"[-70.76551666382298, -29.64495130131285, -70.7619439645718, -29.64231823664806]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06218,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,11.73,,"[-71.1014575368596, -29.64112231137607, -71.0952524778278, -29.63714685845837]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06219,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,15.89,,"[-71.01024364686347, -29.64171021587949, -70.99891541132034, -29.6387105498408]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06220,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,14.56,,"[-70.84643090171448, -29.64566979892788, -70.84042271545133, -29.64101521517624]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06221,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,2.33,,"[-70.7209227023536, -29.64524218847231, -70.71972885442648, -29.6426330827082]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06222,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.08,,"[-71.24710591063351, -29.63476299342058, -71.24680290971824, -29.63449828518142]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06223,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,6.66,,"[-70.9552018619384, -29.64384375634474, -70.95226889389667, -29.6391249984265]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06224,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,3.33,,"[-70.7904936499276, -29.64381367268924, -70.78809654338312, -29.64147197001615]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06225,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,12.4,,"[-70.77956047678062, -29.64706663436598, -70.77382415492241, -29.64166379536545]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06226,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.17,,"[-70.91802331228638, -29.6399319041254, -70.9177161539637, -29.63940815403138]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06227,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.25,,"[-70.70870026760525, -29.6427984391899, -70.70809678625173, -29.64227509854845]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06228,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,57.24,,"[-70.75196458353619, -29.65242889040449, -70.7390971517258, -29.64149983246296]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06229,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1006.59,,"[-71.30253630563955, -29.67067895513601, -71.2610386753709, -29.63323764989386]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06230,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,27.36,,"[-71.18619932579003, -29.63954449532969, -71.17701237036978, -29.6342677317964]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06231,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.75,,"[-71.15317056941025, -29.63606199090045, -71.15254843102069, -29.63475873011654]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06232,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,5.49,,"[-71.14398308033189, -29.63830804751315, -71.14185275807849, -29.6349224894383]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06233,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,2.99,,"[-71.24084096567078, -29.63438946264608, -71.2378571452736, -29.63306600497688]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06234,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,2.33,,"[-71.23757714047447, -29.63494893204822, -71.23579946954837, -29.63310113805793]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06235,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,5.82,,"[-71.23132374403261, -29.63740611479031, -71.22777407502245, -29.63320634170162]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06236,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,45.16,,"[-71.14071318146472, -29.6462999558604, -71.12716456035349, -29.63477314204126]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06237,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,3.58,,"[-70.84460425151424, -29.64201282727064, -70.8424709022212, -29.6391557371477]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06238,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,32.44,,"[-71.21384358797182, -29.64296270548298, -71.20494313268549, -29.63328531119678]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06239,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.08,,"[-70.93107027631164, -29.63792396638774, -70.93076801621054, -29.63765991371277]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06240,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.42,,"[-70.71164305108631, -29.64146516033066, -70.71075539602889, -29.64067438387312]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06241,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,4.58,,"[-70.98552674403443, -29.63972205960706, -70.98310762049205, -29.63660548956808]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06242,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,11.56,,"[-70.94266507535612, -29.64248615066638, -70.938255305678, -29.63723080079265]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06243,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.25,,"[-70.92839453940798, -29.63796723092285, -70.92779498185352, -29.63743913739643]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06244,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.75,,"[-70.91917807213726, -29.63836495444947, -70.9179839225373, -29.63757287275789]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06245,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,6.16,,"[-71.01018172039905, -29.63889390396459, -71.00482532949631, -29.63597856938876]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06246,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.58,,"[-70.99141648587273, -29.63756858221486, -70.98992492891794, -29.63625216119432]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06247,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.83,,"[-71.09872822515699, -29.63513049376081, -71.09752840136062, -29.63433258807289]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06248,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,3.49,,"[-70.93791322132196, -29.63810130204881, -70.9340284174144, -29.63680269329445]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06249,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,2.16,,"[-70.71609887388895, -29.64115546965772, -70.71401304026332, -29.63984131376321]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06250,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,4.58,,"[-70.71995113790878, -29.64294295751185, -70.71672001400631, -29.63927172646501]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06251,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.25,,"[-71.22951172612038, -29.6329916655885, -71.22860287446328, -29.6314186318585]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06252,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.08,,"[-71.20542442573822, -29.6328798000679, -71.20393824570463, -29.63182131594343]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06253,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.0,,"[-71.14870618986315, -29.63587463889748, -71.14834276649256, -29.63275357209829]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06254,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.17,,"[-71.24910574220385, -29.63109737485355, -71.248505525557, -29.63082762165021]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06255,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,3.33,,"[-71.24792261688091, -29.63347471539235, -71.24584780773188, -29.63084778515254]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06256,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,687.95,,"[-71.25200959713612, -29.68009655841682, -71.185560290606, -29.63107890041159]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06257,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,23.46,,"[-71.13259397595382, -29.64168280961204, -71.12583898176143, -29.63275305003358]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06258,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,2.25,,"[-70.98544519800939, -29.63610385886291, -70.9827645214189, -29.63504720395586]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06259,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.08,,"[-70.73302088580942, -29.63884163833784, -70.73271909807698, -29.63857800074878]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06260,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,3.74,,"[-71.15399599995081, -29.63398449740267, -71.1507152315146, -29.63215703549408]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06261,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.83,,"[-70.91469389400909, -29.63712648949074, -70.91379215811565, -29.63581927796705]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06262,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,6.07,,"[-70.74345011180962, -29.64029107311994, -70.7383595995698, -29.63792597372768]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06263,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,11.81,,"[-70.97752502029263, -29.64140916369124, -70.97441512024054, -29.63415484754511]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06264,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,139.06,,"[-71.170387119461, -29.65962087499151, -71.15457943651073, -29.63070862435476]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06265,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,8.49,,"[-70.9247626538246, -29.63654258087229, -70.91734501580292, -29.63437429870839]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06266,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.41,,"[-70.86382056320377, -29.63656042994802, -70.86232923677784, -29.63524923221746]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06267,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.83,,"[-71.24195510212924, -29.63070384728447, -71.24044599100851, -29.6291357692486]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06268,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.75,,"[-71.20746542115837, -29.63181142568532, -71.20599059195516, -29.62971421761694]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06269,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.58,,"[-71.13255019337397, -29.63147849615526, -71.13106395832177, -29.63093521817674]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06270,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.75,,"[-71.24698481617013, -29.62985443119248, -71.24489852460621, -29.62878553730239]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06271,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,4.16,,"[-71.14242527683244, -29.63443193092396, -71.14063076618359, -29.63051739284008]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06272,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,21.72,,"[-70.78756153056104, -29.64645520272957, -70.78114796373775, -29.63584570244991]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06273,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.08,,"[-70.95717247430663, -29.63442813105957, -70.9562555029204, -29.63312514990438]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06274,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.41,,"[-71.11737964471105, -29.6311971690274, -71.11528261593303, -29.63015365214932]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06275,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,5.07,,"[-71.25647839976148, -29.63151576133, -71.25414117440309, -29.62759544852219]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06276,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,9.56,,"[-71.23032329366787, -29.63199292159242, -71.22591638400985, -29.62803287890796]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06277,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.33,,"[-71.05613431188348, -29.6313720790096, -71.05552923805615, -29.63084345457937]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06278,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,1.83,,"[-71.03087722735448, -29.63280933200285, -71.02938046412848, -29.63123743378231]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06279,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,39.93,,"[-71.12073101594487, -29.63796341888127, -71.10784600566556, -29.62945040395198]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06280,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.33,,"[-70.91520984771823, -29.63270257549168, -70.91460543766746, -29.6321745380187]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06281,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,6.82,,"[-71.2520201843719, -29.63158141152509, -71.24968287001512, -29.62663254771325]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06282,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,83.76,,"[-71.12605985071706, -29.64497512352784, -71.11554324275225, -29.62875064321629]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06283,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,7.99,,"[-70.73803549377443, -29.63696501913852, -70.73324258791853, -29.63440253995065]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06284,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,2.08,,"[-71.08822211345591, -29.6303697959655, -71.08612528777601, -29.62906194942221]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06285,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.5,,"[-71.09682625226395, -29.6294359817952, -71.09592913056554, -29.62864749239834]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06286,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,6.16,,"[-70.77818385880519, -29.63644101160088, -70.77426397605508, -29.63334397679089]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06287,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,3.99,,"[-70.73001195878219, -29.63681408313704, -70.7263996321129, -29.633972311017]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06288,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,22.71,,"[-71.19077545375575, -29.63476261106293, -71.18341196284517, -29.62686918877521]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06289,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,20.3,,"[-70.94196081300973, -29.63625283827426, -70.93393906731082, -29.6307682474037]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06290,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,3.08,,"[-70.78053960646591, -29.63509842052279, -70.77752989534079, -29.63304439453279]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06291,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.58,,"[-71.11375841147732, -29.62839742361639, -71.11255860094869, -29.62786382562018]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06292,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,57.15,,"[-70.97576655173752, -29.64566197654925, -70.96294187785183, -29.63011428704823]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06293,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.58,,"[-70.95950552143472, -29.63205115418091, -70.95917304506285, -29.63022873212039]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06294,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,6.07,,"[-71.20984892922687, -29.63203151522828, -71.20808254575218, -29.62603913186228]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06295,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,123.68,,"[-71.11402968602296, -29.64557034646735, -71.09806908126328, -29.62776483118045]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06296,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,2.41,,"[-70.94641008487352, -29.63225687757502, -70.94491369091979, -29.63016602622714]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06297,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.08,,"[-70.91666187080118, -29.63085873096211, -70.91635966731047, -29.63059470903405]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06298,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.08,,"[-70.84858180339491, -29.63182518609924, -70.84827975987486, -29.63156130648815]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06299,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,10.48,,"[-70.72521475154873, -29.63586020248739, -70.71837178028429, -29.63327039462075]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06300,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,19.88,,"[-70.86196024366025, -29.63976480300472, -70.85551017281232, -29.63111438685208]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06301,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.25,,"[-71.01059568518646, -29.62920807337426, -71.01028294590934, -29.62842443481458]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06302,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,6.32,,"[-70.75227586087847, -29.63704486523979, -70.75051887805378, -29.63209392586224]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06303,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.83,,"[-71.25016184102137, -29.62562413535454, -71.24925868338823, -29.62432074197049]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06304,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.58,,"[-70.96004978420117, -29.62997340635076, -70.9591579625612, -29.6289213526251]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06305,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,3.91,,"[-71.29564516833896, -29.62484999603569, -71.29206117861713, -29.62329716664826]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06306,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,2.0,,"[-71.24751005286241, -29.62619386819528, -71.24478909428963, -29.62414167190586]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06307,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,29.36,,"[-71.15335729537375, -29.63139728107931, -71.1413906377879, -29.62578051247736]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06308,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.25,,"[-71.07835409309457, -29.62738411545384, -71.07774893873928, -29.62686005765158]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06309,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,101.25,,"[-70.80382218217052, -29.6566356858933, -70.78375977148913, -29.63112630187224]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06310,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,0.08,,"[-70.96092650962991, -29.62865284459068, -70.96062420731907, -29.62838873048573]"
NORM-PRI-riesgo_remocion_masa-intercomunal_elqui-06311,PRI_ELQUI_2019,intercomunal_elqui,riesgo_remocion_masa,11.31,,"[-71.23887372184976, -29.63027984191848, -71.23507307597313, -29.62374290825433]"
