id,fuente,localidad,codigo_zona,geom_type,area_ha,bbox,folder_path
NORM-PRC-zona_urbana-punta_colorada-01401,PRC_LA_HIGUERA,Punta Colorada,ZAV,Polygon,0.79,"[-71.01182850274361, -29.35649273724442, -71.0097984468413, -29.3546542037523]",PRC_LA_HIGUERA / Punta Colorada / Zonificacion_PC
NORM-PRC-zona_urbana-punta_colorada-01402,PRC_LA_HIGUERA,Punta Colorada,ZU5,Polygon,0.36,"[-71.01302266407545, -29.35716520044022, -71.01229298623764, -29.35637564925699]",PRC_LA_HIGUERA / Punta Colorada / Zonificacion_PC
NORM-PRC-zona_urbana-punta_colorada-01403,PRC_LA_HIGUERA,Punta Colorada,ZU4,Polygon,4.02,"[-71.01644928561784, -29.35716202648198, -71.01281595270036, -29.35464783222992]",PRC_LA_HIGUERA / Punta Colorada / Zonificacion_PC
NORM-PRC-zona_urbana-punta_colorada-01780,PRC_LA_HIGUERA,Punta Colorada,ZU2,Polygon,0.02,"[-71.46112482319384, -29.24747513892373, -71.4609653953696, -29.24717574477156]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01781,PRC_LA_HIGUERA,Punta Colorada,ZE,Polygon,0.2,"[-71.46193646158467, -29.24694092975161, -71.46142032108465, -29.2462816920776]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01782,PRC_LA_HIGUERA,Punta Colorada,ZU4,Polygon,3.37,"[-71.45946783536414, -29.24654374347367, -71.45728749073008, -29.24450818423036]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01783,PRC_LA_HIGUERA,Punta Colorada,ZU2,Polygon,0.35,"[-71.45902110648537, -29.24472621032545, -71.45757702890764, -29.24428078793028]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01784,PRC_LA_HIGUERA,Punta Colorada,ZU4,Polygon,1.44,"[-71.4610546035951, -29.24767650792508, -71.45969667637598, -29.24631019625917]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01785,PRC_LA_HIGUERA,Punta Colorada,ZAV,Polygon,0.17,"[-71.46055040348675, -29.24652015999528, -71.45965327300398, -29.24620112154023]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01786,PRC_LA_HIGUERA,Punta Colorada,ZU4,Polygon,2.39,"[-71.46075708282152, -29.2462206662529, -71.45917051290424, -29.24405201748373]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01787,PRC_LA_HIGUERA,Punta Colorada,ZU4,Polygon,2.63,"[-71.45764574259906, -29.2467825038767, -71.45595754639331, -29.24459793379507]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01788,PRC_LA_HIGUERA,Punta Colorada,ZU4,Polygon,2.54,"[-71.4598443337487, -29.24804506765852, -71.45783117673801, -29.24637944959133]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01789,PRC_LA_HIGUERA,Punta Colorada,ZU4,Polygon,1.86,"[-71.45803635660597, -29.24831894246887, -71.4565014232552, -29.24670121849239]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01790,PRC_LA_HIGUERA,Punta Colorada,ZU4,Polygon,4.6,"[-71.45670969225712, -29.25127497071489, -71.45495941374487, -29.24673966115579]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01791,PRC_LA_HIGUERA,Punta Colorada,ZU2,Polygon,3.55,"[-71.45862745194306, -29.25102721620174, -71.45622719160087, -29.24819986750547]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01792,PRC_LA_HIGUERA,Punta Colorada,ZU4,Polygon,3.38,"[-71.46112336636934, -29.24968742898896, -71.45824977690056, -29.24760243034699]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01793,PRC_LA_HIGUERA,Punta Colorada,ZE,Polygon,1.03,"[-71.46159246103223, -29.249043658665, -71.46041449782435, -29.24756881778671]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01794,PRC_LA_HIGUERA,Punta Colorada,ZE,Polygon,1.03,"[-71.4623849284339, -29.24880666705568, -71.4613168412197, -29.24737080933064]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01795,PRC_LA_HIGUERA,Punta Colorada,ZE,Polygon,0.78,"[-71.46312365913475, -29.24849048318676, -71.46223399538398, -29.24719800920781]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01796,PRC_LA_HIGUERA,Punta Colorada,ZAV,Polygon,0.52,"[-71.46490253769747, -29.24825859739759, -71.46321377281724, -29.24766231631753]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01797,PRC_LA_HIGUERA,Punta Colorada,ZE,Polygon,2.91,"[-71.46634286562522, -29.24798642352328, -71.46301235311783, -29.24679366770333]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01798,PRC_LA_HIGUERA,Punta Colorada,ZIP,Polygon,0.71,"[-71.46298614583124, -29.25078868598096, -71.46104109376937, -29.24991103279889]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01799,PRC_LA_HIGUERA,Punta Colorada,ZIP,Polygon,0.83,"[-71.46855334449158, -29.24707011860219, -71.46712401933556, -29.2463129227273]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01800,PRC_LA_HIGUERA,Punta Colorada,ZE,Polygon,4.11,"[-71.46635520394472, -29.24664587534347, -71.46340781214953, -29.24248733160596]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01801,PRC_LA_HIGUERA,Punta Colorada,ZE,Polygon,0.74,"[-71.46707295160682, -29.24706266138086, -71.46552028353635, -29.24631626307319]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01802,PRC_LA_HIGUERA,Punta Colorada,ZU4,Polygon,1.16,"[-71.46411588080254, -29.24501210737171, -71.46294641742433, -29.24254051453557]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01803,PRC_LA_HIGUERA,Punta Colorada,ZE,Polygon,2.05,"[-71.46522009338527, -29.24702956215934, -71.46264357829364, -29.2453392936106]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01804,PRC_LA_HIGUERA,Punta Colorada,<sin_codigo_extraible>,Polygon,0.05,"[-71.46262091087145, -29.24700374614564, -71.46229787555566, -29.24676599831745]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01805,PRC_LA_HIGUERA,Punta Colorada,<sin_codigo_extraible>,Polygon,0.36,"[-71.46205429614726, -29.24740705513552, -71.4611683511717, -29.24682999471274]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01806,PRC_LA_HIGUERA,Punta Colorada,ZU4,Polygon,1.44,"[-71.46179404701347, -29.24700331711355, -71.46067634042171, -29.24497156785862]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01807,PRC_LA_HIGUERA,Punta Colorada,ZU4,Polygon,0.81,"[-71.46248276592334, -29.24618981002233, -71.46160121731253, -29.24480937743343]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01808,PRC_LA_HIGUERA,Punta Colorada,ZU4,Polygon,2.3,"[-71.464292536987, -29.2463390867159, -71.46238567622143, -29.24454807969243]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01809,PRC_LA_HIGUERA,Punta Colorada,ZU1,Polygon,1.82,"[-71.46122059733011, -29.23857889498389, -71.45879636268772, -29.23705057861542]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01810,PRC_LA_HIGUERA,Punta Colorada,ZU1,Polygon,2.19,"[-71.458830112698, -29.23965388866369, -71.45583476612809, -29.23797751359551]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01811,PRC_LA_HIGUERA,Punta Colorada,ZU1,Polygon,1.11,"[-71.45586736577913, -29.24080938014663, -71.4544353344541, -29.23904917718507]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01812,PRC_LA_HIGUERA,Punta Colorada,ZU1,Polygon,2.45,"[-71.45649269970636, -29.24213069724781, -71.45490906143401, -29.23984005104997]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01813,PRC_LA_HIGUERA,Punta Colorada,ZU1,Polygon,6.39,"[-71.46127827572414, -29.24160427582002, -71.45900953287513, -29.23790562759393]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01814,PRC_LA_HIGUERA,Punta Colorada,ZU1,Polygon,9.44,"[-71.45961686176425, -29.24241724700181, -71.4560444076574, -29.23876229614382]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01815,PRC_LA_HIGUERA,Punta Colorada,ZAV,Polygon,0.24,"[-71.45864697616712, -29.24271883360385, -71.45774944194571, -29.24221564642301]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01816,PRC_LA_HIGUERA,Punta Colorada,ZU1,Polygon,0.79,"[-71.45982559866746, -29.24270556544247, -71.45849770085827, -29.24178833740925]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01817,PRC_LA_HIGUERA,Punta Colorada,ZU2,Polygon,1.96,"[-71.4570021293034, -29.24408613978176, -71.45520686746407, -29.24191370202782]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01818,PRC_LA_HIGUERA,Punta Colorada,ZIS,Polygon,0.11,"[-71.46077934559122, -29.24276285416917, -71.46036204702612, -29.24239762277211]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01819,PRC_LA_HIGUERA,Punta Colorada,ZU1,Polygon,0.33,"[-71.46085229968294, -29.24310129557712, -71.46000969269056, -29.242471662103]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01820,PRC_LA_HIGUERA,Punta Colorada,ZU2,Polygon,1.06,"[-71.46188779142004, -29.24384816972228, -71.4601881736168, -29.24290612271802]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01821,PRC_LA_HIGUERA,Punta Colorada,ZU4,Polygon,0.37,"[-71.46195802344869, -29.24402770949424, -71.46032258013058, -29.24336434995815]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01822,PRC_LA_HIGUERA,Punta Colorada,ZU4,Polygon,1.59,"[-71.46338978859617, -29.24464252806601, -71.46194100295193, -29.24270155085974]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01823,PRC_LA_HIGUERA,Punta Colorada,ZU2,Polygon,2.4,"[-71.46294783255604, -29.24274559108242, -71.46147605143659, -29.24059071657159]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01824,PRC_LA_HIGUERA,Punta Colorada,ZU4,Polygon,2.02,"[-71.46420266407863, -29.24253475464534, -71.46299651095721, -29.24016951728783]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01825,PRC_LA_HIGUERA,Punta Colorada,ZE,Polygon,2.02,"[-71.46522363174802, -29.24237759291031, -71.46374881345807, -29.23985593013699]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01826,PRC_LA_HIGUERA,Punta Colorada,ZU1,Polygon,0.42,"[-71.46146796019218, -29.24184302023798, -71.46055982799473, -29.24117831993831]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01827,PRC_LA_HIGUERA,Punta Colorada,ZU1,Polygon,0.57,"[-71.46066834220348, -29.24241588162315, -71.45979905526019, -29.24149078013561]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01828,PRC_LA_HIGUERA,Punta Colorada,ZU1,Polygon,0.88,"[-71.46175149586611, -29.24293610324799, -71.46069497963275, -29.24180600486576]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01829,PRC_LA_HIGUERA,Punta Colorada,ZU4,Polygon,1.5,"[-71.46221641364068, -29.24498562123979, -71.46043360058499, -29.24382232371522]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01830,PRC_LA_HIGUERA,Punta Colorada,ZU2,Polygon,0.13,"[-71.45993399731894, -29.24448927725749, -71.45910955178756, -29.24410777931761]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01831,PRC_LA_HIGUERA,Punta Colorada,ZE,Polygon,0.85,"[-71.46283674997764, -29.24721039359893, -71.46192509574435, -29.24574532256845]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01832,PRC_LA_HIGUERA,Punta Colorada,ZAP,Polygon,4.19,"[-71.45622163460335, -29.25481276329795, -71.454697150369, -29.25120443950092]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01833,PRC_LA_HIGUERA,Punta Colorada,ZU2,Polygon,12.02,"[-71.45937222836781, -29.25520336054052, -71.45599637336323, -29.25054698418599]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01834,PRC_LA_HIGUERA,Punta Colorada,ZAV,Polygon,1.64,"[-71.46006384494802, -29.25238451769589, -71.458447928684, -29.25091415400271]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01835,PRC_LA_HIGUERA,Punta Colorada,ZAV,Polygon,4.98,"[-71.46092449450212, -29.2558121793828, -71.4547921472686, -29.25146905661573]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01836,PRC_LA_HIGUERA,Punta Colorada,ZU2,Polygon,2.54,"[-71.46036513190738, -29.25306920358217, -71.4585084714684, -29.2497713749044]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01837,PRC_LA_HIGUERA,Punta Colorada,ZU2,Polygon,1.69,"[-71.46020786769137, -29.2441220060163, -71.4587392979808, -29.24258092945574]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01838,PRC_LA_HIGUERA,Punta Colorada,ZU1,Polygon,3.59,"[-71.4627777081568, -29.24099789316093, -71.46137667791362, -29.23743960698922]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01839,PRC_LA_HIGUERA,Punta Colorada,ZE,Polygon,2.02,"[-71.46490230026339, -29.24003235649954, -71.46281585999182, -29.23645204507206]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01840,PRC_LA_HIGUERA,Punta Colorada,ZU1,Polygon,0.94,"[-71.46264837206218, -29.23770389803728, -71.46136214175198, -29.23658635997966]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01841,PRC_LA_HIGUERA,Punta Colorada,ZU4,Polygon,1.82,"[-71.46414618998337, -29.24042527873706, -71.462754350771, -29.23644763636113]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01842,PRC_LA_HIGUERA,Punta Colorada,ZE,Polygon,1.84,"[-71.46193900766988, -29.25183562658638, -71.46040107276366, -29.24898520116578]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01843,PRC_LA_HIGUERA,Punta Colorada,ZE,Polygon,5.81,"[-71.46674647249246, -29.24988869631612, -71.46178132105905, -29.24778236436655]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01844,PRC_LA_HIGUERA,Punta Colorada,ZU2,Polygon,3.22,"[-71.45892411936035, -29.2444446190825, -71.45670595243654, -29.24233214124153]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01845,PRC_LA_HIGUERA,Punta Colorada,ZAV,Polygon,5.07,"[-71.46945191037621, -29.2566849459327, -71.45689426661234, -29.24681706668776]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01846,PRC_LA_HIGUERA,Punta Colorada,ZAV,Polygon,2.93,"[-71.46717376526883, -29.24652637579956, -71.46334404023061, -29.23608739183067]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01847,PRC_LA_HIGUERA,Punta Colorada,ZU4,Polygon,1.35,"[-71.45710206013821, -29.2446816203467, -71.4556241473459, -29.2434689307669]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01848,PRC_LA_HIGUERA,Punta Colorada,ZU2,Polygon,0.31,"[-71.46337804581438, -29.23725708318213, -71.46244175812353, -29.23624579847987]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01849,PRC_LA_HIGUERA,Punta Colorada,<sin_codigo_extraible>,Polygon,0.04,"[-71.46224682309226, -29.24591572568145, -71.46200990769704, -29.24571373846016]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01850,PRC_LA_HIGUERA,Punta Colorada,<sin_codigo_extraible>,Polygon,0.05,"[-71.46083266639901, -29.24636969246799, -71.46050769853915, -29.24615069419718]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01851,PRC_LA_HIGUERA,Punta Colorada,ZU2,Polygon,1.68,"[-71.46304623891008, -29.24067788447533, -71.46216666185722, -29.23729359647432]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01852,PRC_LA_HIGUERA,Punta Colorada,ZU2,Polygon,1.19,"[-71.4597508894348, -29.25027857857847, -71.45821776051275, -29.24816145990636]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01853,PRC_LA_HIGUERA,Punta Colorada,ZU4,Polygon,1.31,"[-71.45796538623435, -29.24995519660367, -71.45648477021322, -29.24830705162506]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01854,PRC_LA_HIGUERA,Punta Colorada,ZU4,Polygon,1.2,"[-71.4611020137986, -29.25221137140314, -71.45986729834948, -29.24919756240714]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01855,PRC_LA_HIGUERA,Punta Colorada,ZE,Polygon,4.49,"[-71.46888103250977, -29.24943134066292, -71.46670081243929, -29.2469650364236]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-punta_colorada-01856,PRC_LA_HIGUERA,Punta Colorada,ZAV,Polygon,0.16,"[-71.4668633174565, -29.24767805957604, -71.46632616857727, -29.24715801891984]",PRC_LA_HIGUERA / Punta de Choros / Zonificacion_PCH
NORM-PRC-zona_urbana-general-02826,PRC_LA_HIGUERA,general,ZU1,Polygon,0.79,"[-71.11656921169043, -29.3747223472665, -71.11367272630117, -29.37380237297548]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02827,PRC_LA_HIGUERA,general,ZAV,Polygon,0.01,"[-71.11444432527391, -29.37533957467246, -71.11427841547784, -29.37513162842038]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02828,PRC_LA_HIGUERA,general,ZAV,Polygon,0.11,"[-71.11414206622405, -29.37576671001753, -71.1138185481202, -29.37524600779046]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02829,PRC_LA_HIGUERA,general,ZU1,Polygon,0.06,"[-71.11445304481198, -29.37578505679891, -71.1139191161648, -29.37512069624035]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02830,PRC_LA_HIGUERA,general,ZU1,Polygon,0.66,"[-71.11368175224631, -29.37580687678935, -71.11241482501, -29.37480836893408]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02831,PRC_LA_HIGUERA,general,ZU1,Polygon,1.3,"[-71.11718689689133, -29.37521981026625, -71.11369573154435, -29.37392350533133]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02832,PRC_LA_HIGUERA,general,ZAV,Polygon,0.58,"[-71.11503292279926, -29.37674906377662, -71.11402027565534, -29.37517596225544]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02833,PRC_LA_HIGUERA,general,ZAV,Polygon,0.34,"[-71.10726914747639, -29.37840046694216, -71.10639547097122, -29.37670407619369]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02834,PRC_LA_HIGUERA,general,<sin_codigo_extraible>,Polygon,0.22,"[-71.11524908956532, -29.37410261676052, -71.11449130451318, -29.37350270384629]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02835,PRC_LA_HIGUERA,general,ZU1,Polygon,0.0,"[-71.11013375427018, -29.37742134973275, -71.11012635083769, -29.3773978126172]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02836,PRC_LA_HIGUERA,general,ZU1,Polygon,0.92,"[-71.10817945218322, -29.37833757841391, -71.1067993480105, -29.3773341640582]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02837,PRC_LA_HIGUERA,general,ZAP,Polygon,0.0,"[-71.10843540116194, -29.37712223628044, -71.10843538719422, -29.37712222359647]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02838,PRC_LA_HIGUERA,general,ZU1,Polygon,0.0,"[-71.11000626194819, -29.37680983282294, -71.11000421399366, -29.37680919239356]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02839,PRC_LA_HIGUERA,general,ZAV,Polygon,0.23,"[-71.11180030758284, -29.3764445393428, -71.11148789450823, -29.37525767484346]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02840,PRC_LA_HIGUERA,general,ZU1,Polygon,0.0,"[-71.11088012728, -29.3764960658625, -71.11087749847366, -29.37649220642663]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02841,PRC_LA_HIGUERA,general,ZU1,Polygon,0.72,"[-71.11365668112227, -29.37633861894099, -71.112271819124, -29.37538322135077]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02842,PRC_LA_HIGUERA,general,ZU1,Polygon,0.01,"[-71.11418173846806, -29.37603855474227, -71.11400036495553, -29.37569564623805]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02843,PRC_LA_HIGUERA,general,ZU1,Polygon,10.75,"[-71.12042588882522, -29.37666178184098, -71.11446935215528, -29.37047790408305]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02844,PRC_LA_HIGUERA,general,ZU1,Polygon,0.0,"[-71.11223827366462, -29.37662805116979, -71.11223803734451, -29.37662791421045]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02845,PRC_LA_HIGUERA,general,ZU1,Polygon,0.87,"[-71.11357436678182, -29.37723422934863, -71.11238001827067, -29.37621960068103]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02846,PRC_LA_HIGUERA,general,ZU1,Polygon,0.42,"[-71.1124696487558, -29.37734197965244, -71.11173443941017, -29.37649041315546]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02847,PRC_LA_HIGUERA,general,ZAV,Polygon,0.16,"[-71.10839720450547, -29.37814665711237, -71.10805836372045, -29.37728875701061]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02848,PRC_LA_HIGUERA,general,ZU1,Polygon,0.31,"[-71.11120152575668, -29.37761434395846, -71.11068943314567, -29.37676506119568]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02849,PRC_LA_HIGUERA,general,ZAV,Polygon,0.19,"[-71.11247549658896, -29.37610519593226, -71.11209185523823, -29.37507936127076]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02850,PRC_LA_HIGUERA,general,ZAV,Polygon,4.01,"[-71.11355495929372, -29.37647635242453, -71.1063435544247, -29.37291098183703]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02851,PRC_LA_HIGUERA,general,ZAV,Polygon,0.64,"[-71.11010248829953, -29.37718796393383, -71.10814599135524, -29.37597696622926]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02852,PRC_LA_HIGUERA,general,ZAV,Polygon,0.11,"[-71.11045586708521, -29.37625476551408, -71.11017006515752, -29.37564739106471]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
NORM-PRC-zona_urbana-general-02853,PRC_LA_HIGUERA,general,ZAV,Polygon,0.36,"[-71.11451616154963, -29.37514706531011, -71.11241558856781, -29.37396663168246]",PRC_LA_HIGUERA / Trapiche / Zonificacion_T
